TimeStamp,B_x,B_y,B_z,B_net,CPU_load
2020/08/06 07:33:46.526,4,32,-16,36,31
2020/08/06 07:33:46.556,4,32,-16,36,37
2020/08/06 07:33:46.586,4,32,-16,36,28
2020/08/06 07:33:46.617,4,32,-16,36,46
2020/08/06 07:33:46.647,4,32,-16,36,47
2020/08/06 07:33:46.678,4,32,-16,36,50
2020/08/06 07:33:46.708,4,32,-16,36,50
2020/08/06 07:33:46.738,4,32,-16,36,53
2020/08/06 07:33:46.768,4,32,-16,36,39
2020/08/06 07:33:46.798,4,32,-16,36,27
2020/08/06 07:33:46.829,4,32,-16,36,19
2020/08/06 07:33:46.864,4,32,-16,36,25
2020/08/06 07:33:46.898,4,32,-16,36,15
2020/08/06 07:33:46.932,4,32,-16,36,6
2020/08/06 07:33:46.966,4,32,-16,36,6
2020/08/06 07:33:47.001,4,32,-16,36,3
2020/08/06 07:33:47.041,4,32,-16,36,14
2020/08/06 07:33:47.086,4,32,-16,36,6
2020/08/06 07:33:47.135,4,32,-16,36,9
2020/08/06 07:33:47.170,4,32,-16,36,10
2020/08/06 07:33:47.206,4,32,-16,36,6
2020/08/06 07:33:47.241,4,32,-16,36,4
2020/08/06 07:33:47.280,4,32,-16,36,6
2020/08/06 07:33:47.332,4,32,-16,36,6
2020/08/06 07:33:47.368,4,32,-16,36,11
2020/08/06 07:33:47.404,4,32,-16,36,4
2020/08/06 07:33:47.443,4,32,-16,36,6
2020/08/06 07:33:47.484,4,32,-16,36,12
2020/08/06 07:33:47.525,4,32,-16,36,8
2020/08/06 07:33:47.571,4,32,-16,36,12
2020/08/06 07:33:47.607,4,32,-16,36,34
2020/08/06 07:33:47.642,4,32,-16,36,38
2020/08/06 07:33:47.675,4,32,-16,36,38
2020/08/06 07:33:47.706,4,32,-16,36,22
2020/08/06 07:33:47.738,4,32,-16,36,27
2020/08/06 07:33:47.770,4,32,-16,36,22
2020/08/06 07:33:47.800,4,32,-16,36,17
2020/08/06 07:33:47.837,4,32,-16,36,36
2020/08/06 07:33:47.886,4,32,-16,36,53
2020/08/06 07:33:47.917,4,32,-16,36,25
2020/08/06 07:33:47.948,4,32,-16,36,23
2020/08/06 07:33:47.979,4,32,-16,36,20
2020/08/06 07:33:48.010,4,32,-16,36,29
2020/08/06 07:33:48.043,4,32,-16,36,29
2020/08/06 07:33:48.075,4,32,-16,36,19
2020/08/06 07:33:48.106,4,32,-16,36,31
2020/08/06 07:33:48.137,4,32,-16,36,25
2020/08/06 07:33:48.170,4,32,-16,36,25
2020/08/06 07:33:48.200,4,32,-16,36,32
2020/08/06 07:33:48.231,4,32,-16,36,31
2020/08/06 07:33:48.262,4,32,-16,36,18
2020/08/06 07:33:48.294,4,32,-16,36,35
2020/08/06 07:33:48.326,4,32,-16,36,34
2020/08/06 07:33:48.356,4,32,-16,36,34
2020/08/06 07:33:48.387,4,32,-16,36,34
2020/08/06 07:33:48.419,4,32,-16,36,29
2020/08/06 07:33:48.450,4,32,-16,36,19
2020/08/06 07:33:48.481,4,32,-16,36,27
2020/08/06 07:33:48.512,4,32,-16,36,16
2020/08/06 07:33:48.543,4,32,-16,36,13
2020/08/06 07:33:48.575,4,32,-16,36,21
2020/08/06 07:33:48.608,4,32,-16,36,21
2020/08/06 07:33:48.639,4,32,-16,36,35
2020/08/06 07:33:48.671,4,32,-16,36,47
2020/08/06 07:33:48.704,4,32,-16,36,63
2020/08/06 07:33:48.738,4,32,-16,36,59
2020/08/06 07:33:48.769,4,32,-16,36,32
2020/08/06 07:33:48.800,4,32,-16,36,28
2020/08/06 07:33:48.831,4,32,-16,36,19
2020/08/06 07:33:48.862,4,32,-16,36,32
2020/08/06 07:33:48.893,4,32,-16,36,20
2020/08/06 07:33:48.924,4,32,-16,36,20
2020/08/06 07:33:48.955,4,32,-16,36,26
2020/08/06 07:33:48.986,4,32,-16,36,37
2020/08/06 07:33:49.017,4,32,-16,36,19
2020/08/06 07:33:49.048,4,32,-16,36,15
2020/08/06 07:33:49.079,4,32,-16,36,18
2020/08/06 07:33:49.109,4,32,-16,36,18
2020/08/06 07:33:49.141,4,32,-16,36,21
2020/08/06 07:33:49.172,4,32,-16,36,31
2020/08/06 07:33:49.203,4,32,-16,36,20
2020/08/06 07:33:49.234,4,32,-16,36,22
2020/08/06 07:33:49.265,4,32,-16,36,16
2020/08/06 07:33:49.296,4,32,-16,36,16
2020/08/06 07:33:49.326,4,32,-16,36,16
2020/08/06 07:33:49.358,4,32,-16,36,25
2020/08/06 07:33:49.389,4,32,-16,36,19
2020/08/06 07:33:49.419,4,32,-16,36,16
2020/08/06 07:33:49.450,4,32,-16,36,16
2020/08/06 07:33:49.481,4,32,-16,36,18
2020/08/06 07:33:49.512,4,32,-16,36,16
2020/08/06 07:33:49.543,4,32,-16,36,34
2020/08/06 07:33:49.576,4,32,-16,36,35
2020/08/06 07:33:49.607,4,32,-16,36,27
2020/08/06 07:33:49.637,4,32,-16,36,16
2020/08/06 07:33:49.668,4,32,-16,36,16
2020/08/06 07:33:49.698,4,32,-16,36,23
2020/08/06 07:33:49.730,4,32,-16,36,17
2020/08/06 07:33:49.764,4,32,-16,36,21
2020/08/06 07:33:49.797,4,32,-16,36,37
2020/08/06 07:33:49.832,4,32,-16,36,40
2020/08/06 07:33:49.866,4,32,-16,36,56
2020/08/06 07:33:49.900,4,32,-16,36,75
2020/08/06 07:33:49.932,4,32,-16,36,52
2020/08/06 07:33:49.964,4,32,-16,36,38
2020/08/06 07:33:49.995,4,32,-16,36,15
2020/08/06 07:33:50.030,4,32,-16,36,13
2020/08/06 07:33:50.068,4,32,-16,36,11
2020/08/06 07:33:50.115,4,32,-16,36,15
2020/08/06 07:33:50.152,4,32,-16,36,20
2020/08/06 07:33:50.193,4,32,-16,36,25
2020/08/06 07:33:50.230,4,32,-16,36,39
2020/08/06 07:33:50.264,4,32,-16,36,48
2020/08/06 07:33:50.299,4,32,-16,36,45
2020/08/06 07:33:50.333,4,32,-16,36,34
2020/08/06 07:33:50.367,4,32,-16,36,31
2020/08/06 07:33:50.400,4,32,-16,36,34
2020/08/06 07:33:50.436,4,32,-16,36,28
2020/08/06 07:33:50.477,4,32,-16,36,30
2020/08/06 07:33:50.508,4,32,-16,36,49
2020/08/06 07:33:50.539,4,32,-16,36,28
2020/08/06 07:33:50.570,4,32,-16,36,23
2020/08/06 07:33:50.605,4,32,-16,36,45
2020/08/06 07:33:50.642,4,32,-16,36,30
2020/08/06 07:33:50.672,4,32,-16,36,27
2020/08/06 07:33:50.702,4,32,-16,36,27
2020/08/06 07:33:50.769,4,32,-16,36,85
2020/08/06 07:33:50.800,4,32,-16,36,57
2020/08/06 07:33:50.832,4,32,-16,36,74
2020/08/06 07:33:50.866,4,32,-16,36,64
2020/08/06 07:33:50.899,4,32,-16,36,79
2020/08/06 07:33:50.937,4,32,-16,36,61
2020/08/06 07:33:50.970,4,32,-16,36,75
2020/08/06 07:33:51.001,4,32,-16,36,50
2020/08/06 07:33:51.034,4,32,-16,36,42
2020/08/06 07:33:51.065,4,32,-16,36,13
2020/08/06 07:33:51.102,4,32,-16,36,30
2020/08/06 07:33:51.134,4,32,-16,36,22
2020/08/06 07:33:51.171,4,32,-16,36,39
2020/08/06 07:33:51.205,4,32,-16,36,39
2020/08/06 07:33:51.237,4,32,-16,36,21
2020/08/06 07:33:51.268,4,32,-16,36,11
2020/08/06 07:33:51.303,4,32,-16,36,13
2020/08/06 07:33:51.339,4,32,-16,36,14
2020/08/06 07:33:51.389,4,32,-16,36,18
2020/08/06 07:33:51.434,4,32,-16,36,4
2020/08/06 07:33:51.471,4,32,-16,36,11
2020/08/06 07:33:51.517,4,32,-16,36,7
2020/08/06 07:33:51.552,4,32,-16,36,6
2020/08/06 07:33:51.587,4,32,-16,36,9
2020/08/06 07:33:51.622,4,32,-16,36,4
2020/08/06 07:33:51.662,4,32,-16,36,12
2020/08/06 07:33:51.703,4,32,-16,36,9
2020/08/06 07:33:51.743,4,32,-16,36,6
2020/08/06 07:33:51.787,4,32,-16,36,6
2020/08/06 07:33:51.824,4,32,-16,36,8
2020/08/06 07:33:51.860,4,32,-16,36,9
2020/08/06 07:33:51.899,4,32,-16,36,10
2020/08/06 07:33:51.940,4,32,-16,36,11
2020/08/06 07:33:51.982,4,32,-16,36,6
2020/08/06 07:33:52.025,4,32,-16,36,7
2020/08/06 07:33:52.066,4,32,-16,36,11
2020/08/06 07:33:52.108,4,32,-16,36,8
2020/08/06 07:33:52.150,4,32,-16,36,8
2020/08/06 07:33:52.187,4,32,-16,36,15
2020/08/06 07:33:52.223,4,32,-16,36,6
2020/08/06 07:33:52.259,4,32,-16,36,4
2020/08/06 07:33:52.301,4,32,-16,36,15
2020/08/06 07:33:52.337,4,32,-16,36,6
2020/08/06 07:33:52.377,4,32,-16,36,3
2020/08/06 07:33:52.414,4,32,-16,36,12
2020/08/06 07:33:52.467,4,32,-16,36,12
2020/08/06 07:33:52.506,4,32,-16,36,14
2020/08/06 07:33:52.540,4,32,-16,36,18
2020/08/06 07:33:52.572,4,32,-16,36,14
2020/08/06 07:33:52.607,4,32,-16,36,6
2020/08/06 07:33:52.643,4,32,-16,36,9
2020/08/06 07:33:52.679,4,32,-16,36,6
2020/08/06 07:33:52.714,4,32,-16,36,8
2020/08/06 07:33:52.754,4,32,-16,36,12
2020/08/06 07:33:52.792,4,32,-16,36,43
2020/08/06 07:33:52.824,4,32,-16,36,90
2020/08/06 07:33:52.858,4,32,-16,36,73
2020/08/06 07:33:52.891,4,32,-16,36,64
2020/08/06 07:33:52.922,4,32,-16,36,64
2020/08/06 07:33:52.953,4,32,-16,36,60
2020/08/06 07:33:52.985,4,32,-16,36,54
2020/08/06 07:33:53.018,4,32,-16,36,60
2020/08/06 07:33:53.052,4,32,-16,36,66
2020/08/06 07:33:53.089,4,32,-16,36,59
2020/08/06 07:33:53.125,4,32,-16,36,53
2020/08/06 07:33:53.158,4,32,-16,36,48
2020/08/06 07:33:53.193,4,32,-16,36,58
2020/08/06 07:33:53.225,4,32,-16,36,73
2020/08/06 07:33:53.258,4,32,-16,36,51
2020/08/06 07:33:53.308,4,32,-16,36,69
2020/08/06 07:33:53.340,4,32,-16,36,20
2020/08/06 07:33:53.373,4,32,-16,36,19
2020/08/06 07:33:53.419,4,32,-16,36,12
2020/08/06 07:33:53.453,4,32,-16,36,15
2020/08/06 07:33:53.488,4,32,-16,36,15
2020/08/06 07:33:53.524,4,32,-16,36,8
2020/08/06 07:33:53.560,4,32,-16,36,16
2020/08/06 07:33:53.600,4,32,-16,36,10
2020/08/06 07:33:53.640,4,32,-16,36,8
2020/08/06 07:33:53.679,4,32,-16,36,6
2020/08/06 07:33:53.718,4,32,-16,36,12
2020/08/06 07:33:53.754,4,32,-16,36,17
2020/08/06 07:33:53.785,4,32,-16,36,18
2020/08/06 07:33:53.816,4,32,-16,36,13
2020/08/06 07:33:53.847,4,32,-16,36,16
2020/08/06 07:33:53.878,4,32,-16,36,20
2020/08/06 07:33:53.909,4,32,-16,36,19
2020/08/06 07:33:53.953,4,32,-16,36,7
2020/08/06 07:33:53.989,4,32,-16,36,10
2020/08/06 07:33:54.025,4,32,-16,36,6
2020/08/06 07:33:54.061,4,32,-16,36,6
2020/08/06 07:33:54.101,4,32,-16,36,9
2020/08/06 07:33:54.141,4,32,-16,36,10
2020/08/06 07:33:54.182,4,32,-16,36,10
2020/08/06 07:33:54.222,4,32,-16,36,9
2020/08/06 07:33:54.276,4,32,-16,36,13
2020/08/06 07:33:54.326,4,32,-16,36,4
2020/08/06 07:33:54.365,4,32,-16,36,10
2020/08/06 07:33:54.402,4,32,-16,36,9
2020/08/06 07:33:54.446,4,32,-16,36,22
2020/08/06 07:33:54.494,4,32,-16,36,18
2020/08/06 07:33:54.531,4,32,-16,36,20
2020/08/06 07:33:54.578,4,32,-16,36,22
2020/08/06 07:33:54.614,4,32,-16,36,21
2020/08/06 07:33:54.652,4,32,-16,36,15
2020/08/06 07:33:54.698,4,32,-16,36,19
2020/08/06 07:33:54.735,4,32,-16,36,24
2020/08/06 07:33:54.768,4,32,-16,36,30
2020/08/06 07:33:54.799,4,32,-16,36,26
2020/08/06 07:33:54.832,4,32,-16,36,32
2020/08/06 07:33:54.864,4,32,-16,36,22
2020/08/06 07:33:54.898,4,32,-16,36,27
2020/08/06 07:33:54.930,4,32,-16,36,19
2020/08/06 07:33:54.965,4,32,-16,36,33
2020/08/06 07:33:55.000,4,32,-16,36,26
2020/08/06 07:33:55.033,4,32,-16,36,21
2020/08/06 07:33:55.070,4,32,-16,36,4
2020/08/06 07:33:55.113,4,32,-16,36,18
2020/08/06 07:33:55.154,4,32,-16,36,11
2020/08/06 07:33:55.196,4,32,-16,36,26
2020/08/06 07:33:55.241,4,32,-16,36,7
2020/08/06 07:33:55.278,4,32,-16,36,22
2020/08/06 07:33:55.319,4,32,-16,36,15
2020/08/06 07:33:55.359,4,32,-16,36,12
2020/08/06 07:33:55.400,4,32,-16,36,6
2020/08/06 07:33:55.440,4,32,-16,36,8
2020/08/06 07:33:55.480,4,32,-16,36,6
2020/08/06 07:33:55.520,4,32,-16,36,11
2020/08/06 07:33:55.561,4,32,-16,36,9
2020/08/06 07:33:55.601,4,32,-16,36,10
2020/08/06 07:33:55.641,4,32,-16,36,10
2020/08/06 07:33:55.686,4,32,-16,36,10
2020/08/06 07:33:55.737,4,32,-16,36,8
2020/08/06 07:33:55.773,4,32,-16,36,6
2020/08/06 07:33:55.808,4,32,-16,36,6
2020/08/06 07:33:55.844,4,32,-16,36,4
2020/08/06 07:33:55.879,4,32,-16,36,8
2020/08/06 07:33:55.920,4,32,-16,36,9
2020/08/06 07:33:55.960,4,32,-16,36,11
2020/08/06 07:33:56.004,4,32,-16,36,6
2020/08/06 07:33:56.051,4,32,-16,36,11
2020/08/06 07:33:56.090,4,32,-16,36,24
2020/08/06 07:33:56.121,4,32,-16,36,25
2020/08/06 07:33:56.174,4,32,-16,36,60
2020/08/06 07:33:56.207,4,32,-16,36,52
2020/08/06 07:33:56.239,4,32,-16,36,61
2020/08/06 07:33:56.269,4,32,-16,36,62
2020/08/06 07:33:56.300,4,32,-16,36,57
2020/08/06 07:33:56.331,4,32,-16,36,61
2020/08/06 07:33:56.365,4,32,-16,36,50
2020/08/06 07:33:56.397,4,32,-16,36,41
2020/08/06 07:33:56.429,4,32,-16,36,35
2020/08/06 07:33:56.460,4,32,-16,36,35
2020/08/06 07:33:56.492,4,32,-16,36,40
2020/08/06 07:33:56.524,4,32,-16,36,30
2020/08/06 07:33:56.555,4,32,-16,36,38
2020/08/06 07:33:56.587,4,32,-16,36,42
2020/08/06 07:33:56.619,4,32,-16,36,34
2020/08/06 07:33:56.650,4,32,-16,36,31
2020/08/06 07:33:56.682,4,32,-16,36,29
2020/08/06 07:33:56.715,4,32,-16,36,18
2020/08/06 07:33:56.747,4,32,-16,36,23
2020/08/06 07:33:56.780,4,32,-16,36,6
2020/08/06 07:33:56.820,4,32,-16,36,15
2020/08/06 07:33:56.859,4,32,-16,36,6
2020/08/06 07:33:56.900,4,32,-16,36,6
2020/08/06 07:33:56.940,4,32,-16,36,9
2020/08/06 07:33:56.981,4,32,-16,36,6
2020/08/06 07:33:57.017,4,32,-16,36,18
2020/08/06 07:33:57.068,4,32,-16,36,9
2020/08/06 07:33:57.117,4,32,-16,36,7
2020/08/06 07:33:57.152,4,32,-16,36,6
2020/08/06 07:33:57.186,4,32,-16,36,8
2020/08/06 07:33:57.221,4,32,-16,36,4
2020/08/06 07:33:57.261,4,32,-16,36,4
2020/08/06 07:33:57.302,4,32,-16,36,8
2020/08/06 07:33:57.344,4,32,-16,36,11
2020/08/06 07:33:57.388,4,32,-16,36,12
2020/08/06 07:33:57.429,4,32,-16,36,30
2020/08/06 07:33:57.465,4,32,-16,36,18
2020/08/06 07:33:57.501,4,32,-16,36,17
2020/08/06 07:33:57.542,4,32,-16,36,18
2020/08/06 07:33:57.584,4,32,-16,36,20
2020/08/06 07:33:57.626,4,32,-16,36,11
2020/08/06 07:33:57.662,4,32,-16,36,15
2020/08/06 07:33:57.700,4,32,-16,36,12
2020/08/06 07:33:57.744,4,32,-16,36,18
2020/08/06 07:33:57.792,4,32,-16,36,50
2020/08/06 07:33:57.823,4,32,-16,36,36
2020/08/06 07:33:57.858,4,32,-16,36,42
2020/08/06 07:33:57.890,4,32,-16,36,27
2020/08/06 07:33:57.921,4,32,-16,36,29
2020/08/06 07:33:57.952,4,32,-16,36,22
2020/08/06 07:33:57.983,4,32,-16,36,37
2020/08/06 07:33:58.016,4,32,-16,36,55
2020/08/06 07:33:58.048,4,32,-16,36,65
2020/08/06 07:33:58.078,4,32,-16,36,27
2020/08/06 07:33:58.108,4,32,-16,36,19
2020/08/06 07:33:58.138,4,32,-16,36,10
2020/08/06 07:33:58.168,4,32,-17,36,4
2020/08/06 07:33:58.199,4,32,-17,36,18
2020/08/06 07:33:58.229,4,32,-17,36,4
2020/08/06 07:33:58.266,4,32,-17,36,14
2020/08/06 07:33:58.302,4,32,-17,36,16
2020/08/06 07:33:58.337,4,32,-17,36,12
2020/08/06 07:33:58.373,4,32,-15,36,9
2020/08/06 07:33:58.411,4,32,-15,36,21
2020/08/06 07:33:58.445,4,32,-15,36,18
2020/08/06 07:33:58.480,4,32,-15,36,11
2020/08/06 07:33:58.516,4,32,-15,36,9
2020/08/06 07:33:58.551,4,32,-15,36,3
2020/08/06 07:33:58.587,5,32,-17,37,22
2020/08/06 07:33:58.622,5,32,-17,37,4
2020/08/06 07:33:58.661,5,32,-17,37,3
2020/08/06 07:33:58.701,5,32,-17,37,13
2020/08/06 07:33:58.749,5,32,-17,37,20
2020/08/06 07:33:58.795,5,32,-17,37,27
TimeStamp,B_x,B_y,B_z,B_net,CPU_load
2020/08/06 07:34:35.459,5,32,-16,36,14
2020/08/06 07:34:35.491,5,32,-16,36,53
2020/08/06 07:34:35.522,5,32,-16,36,51
2020/08/06 07:34:35.554,5,32,-16,36,39
2020/08/06 07:34:35.589,5,32,-16,36,65
2020/08/06 07:34:35.623,5,32,-16,36,70
2020/08/06 07:34:35.654,4,32,-18,37,52
2020/08/06 07:34:35.690,4,32,-18,37,40
2020/08/06 07:34:35.721,4,32,-18,37,42
2020/08/06 07:34:35.752,4,32,-18,37,22
2020/08/06 07:34:35.784,4,32,-18,37,31
2020/08/06 07:34:35.818,4,32,-18,37,28
2020/08/06 07:34:35.849,4,32,-17,36,26
2020/08/06 07:34:35.883,4,32,-17,36,13
2020/08/06 07:34:35.919,4,32,-17,36,12
2020/08/06 07:34:35.958,4,32,-17,36,23
2020/08/06 07:34:35.995,4,32,-17,36,17
2020/08/06 07:34:36.030,4,32,-17,36,10
2020/08/06 07:34:36.077,4,32,-16,36,14
2020/08/06 07:34:36.114,4,32,-16,36,19
2020/08/06 07:34:36.150,4,32,-16,36,12
2020/08/06 07:34:36.185,4,32,-16,36,25
2020/08/06 07:34:36.227,4,32,-16,36,3
2020/08/06 07:34:36.281,5,32,-15,36,11
2020/08/06 07:34:36.333,5,32,-15,36,18
2020/08/06 07:34:36.369,5,32,-15,36,10
2020/08/06 07:34:36.404,5,32,-15,36,6
2020/08/06 07:34:36.440,5,32,-17,37,8
2020/08/06 07:34:36.475,5,32,-17,37,32
2020/08/06 07:34:36.506,5,32,-17,37,12
2020/08/06 07:34:36.541,5,32,-17,37,6
2020/08/06 07:34:36.581,5,32,-17,37,6
2020/08/06 07:34:36.632,5,32,-17,37,8
2020/08/06 07:34:36.668,6,31,-15,35,10
2020/08/06 07:34:36.702,6,31,-15,35,6
2020/08/06 07:34:36.742,6,31,-15,35,6
2020/08/06 07:34:36.782,6,31,-15,35,8
2020/08/06 07:34:36.824,6,31,-15,35,6
2020/08/06 07:34:36.865,4,31,-16,35,9
2020/08/06 07:34:36.904,4,31,-16,35,7
2020/08/06 07:34:36.945,4,31,-16,35,6
2020/08/06 07:34:36.985,4,31,-16,35,11
2020/08/06 07:34:37.023,4,31,-16,35,6
2020/08/06 07:34:37.076,3,33,-16,37,16
2020/08/06 07:34:37.129,3,33,-16,37,10
2020/08/06 07:34:37.167,3,33,-16,37,27
2020/08/06 07:34:37.203,3,33,-16,37,33
2020/08/06 07:34:37.243,3,33,-16,37,19
2020/08/06 07:34:37.284,3,32,-17,36,15
2020/08/06 07:34:37.323,3,32,-17,36,9
2020/08/06 07:34:37.363,3,32,-17,36,6
2020/08/06 07:34:37.403,3,32,-17,36,7
2020/08/06 07:34:37.440,3,32,-17,36,15
2020/08/06 07:34:37.475,5,32,-14,35,30
2020/08/06 07:34:37.512,5,32,-14,35,31
2020/08/06 07:34:37.544,5,32,-14,35,31
2020/08/06 07:34:37.575,5,32,-14,35,19
2020/08/06 07:34:37.613,5,32,-14,35,12
2020/08/06 07:34:37.644,5,32,-14,35,16
2020/08/06 07:34:37.676,5,32,-14,35,50
2020/08/06 07:34:37.706,5,32,-14,35,39
2020/08/06 07:34:37.736,5,32,-14,35,39
2020/08/06 07:34:37.767,5,32,-14,35,31
2020/08/06 07:34:37.797,5,32,-14,35,32
2020/08/06 07:34:37.828,5,32,-14,35,18
2020/08/06 07:34:37.858,5,32,-14,35,25
2020/08/06 07:34:37.908,5,32,-14,35,42
2020/08/06 07:34:37.941,5,32,-14,35,32
2020/08/06 07:34:37.975,5,32,-14,35,22
2020/08/06 07:34:38.009,5,32,-14,35,26
2020/08/06 07:34:38.055,5,32,-14,35,13
2020/08/06 07:34:38.094,5,32,-14,35,29
2020/08/06 07:34:38.134,5,32,-14,35,21
2020/08/06 07:34:38.179,5,32,-14,35,20
2020/08/06 07:34:38.216,5,32,-14,35,19
2020/08/06 07:34:38.252,5,32,-14,35,17
2020/08/06 07:34:38.287,5,32,-14,35,15
2020/08/06 07:34:38.334,5,32,-14,35,7
2020/08/06 07:34:38.369,5,32,-14,35,7
2020/08/06 07:34:38.416,5,32,-14,35,13
2020/08/06 07:34:38.447,5,32,-14,35,7
2020/08/06 07:34:38.482,5,32,-14,35,6
2020/08/06 07:34:38.522,5,32,-14,35,6
2020/08/06 07:34:38.562,5,32,-14,35,6
2020/08/06 07:34:38.602,5,32,-14,35,6
2020/08/06 07:34:38.642,5,32,-14,35,6
2020/08/06 07:34:38.682,5,32,-14,35,6
2020/08/06 07:34:38.724,5,32,-14,35,6
2020/08/06 07:34:38.764,5,32,-14,35,6
2020/08/06 07:34:38.804,5,32,-14,35,6
2020/08/06 07:34:38.857,5,32,-14,35,14
2020/08/06 07:34:38.897,5,32,-14,35,7
2020/08/06 07:34:38.937,5,32,-14,35,6
2020/08/06 07:34:38.977,5,32,-14,35,6
2020/08/06 07:34:39.017,5,32,-14,35,8
2020/08/06 07:34:39.056,5,32,-14,35,26
2020/08/06 07:34:39.088,5,32,-14,35,52
2020/08/06 07:34:39.120,5,32,-14,35,68
2020/08/06 07:34:39.150,5,32,-14,35,43
2020/08/06 07:34:39.182,5,32,-14,35,39
2020/08/06 07:34:39.215,5,32,-14,35,41
2020/08/06 07:34:39.248,5,32,-14,35,28
2020/08/06 07:34:39.280,5,32,-14,35,29
2020/08/06 07:34:39.311,5,32,-14,35,35
2020/08/06 07:34:39.344,5,32,-14,35,31
2020/08/06 07:34:39.380,5,32,-14,35,30
2020/08/06 07:34:39.413,5,32,-14,35,30
2020/08/06 07:34:39.445,5,32,-14,35,35
2020/08/06 07:34:39.477,5,32,-14,35,19
2020/08/06 07:34:39.509,5,32,-14,35,14
2020/08/06 07:34:39.547,5,32,-14,35,30
2020/08/06 07:34:39.580,5,32,-14,35,19
2020/08/06 07:34:39.612,5,32,-14,35,13
2020/08/06 07:34:39.650,5,32,-14,35,9
2020/08/06 07:34:39.684,5,32,-14,35,9
2020/08/06 07:34:39.720,5,32,-14,35,6
2020/08/06 07:34:39.770,5,32,-14,35,6
2020/08/06 07:34:39.806,5,32,-14,35,9
2020/08/06 07:34:39.842,5,32,-14,35,3
2020/08/06 07:34:39.882,5,32,-14,35,6
2020/08/06 07:34:39.934,5,32,-14,35,6
2020/08/06 07:34:39.970,5,32,-14,35,9
2020/08/06 07:34:40.004,5,32,-14,35,6
2020/08/06 07:34:40.042,5,32,-14,35,3
2020/08/06 07:34:40.082,5,32,-14,35,6
2020/08/06 07:34:40.134,5,32,-14,35,6
2020/08/06 07:34:40.169,5,32,-14,35,9
2020/08/06 07:34:40.204,5,32,-14,35,3
2020/08/06 07:34:40.239,5,32,-14,35,6
2020/08/06 07:34:40.291,5,32,-14,35,6
2020/08/06 07:34:40.327,5,32,-14,35,9
2020/08/06 07:34:40.364,5,32,-14,35,3
2020/08/06 07:34:40.400,5,32,-14,35,13
2020/08/06 07:34:40.443,5,32,-14,35,20
2020/08/06 07:34:40.475,5,32,-14,35,42
2020/08/06 07:34:40.505,5,32,-14,35,31
2020/08/06 07:34:40.536,5,32,-14,35,16
2020/08/06 07:34:40.566,5,32,-14,35,9
2020/08/06 07:34:40.596,5,32,-14,35,34
2020/08/06 07:34:40.627,5,32,-14,35,22
2020/08/06 07:34:40.657,5,32,-14,35,40
2020/08/06 07:34:40.687,5,32,-14,35,35
2020/08/06 07:34:40.717,5,32,-14,35,35
2020/08/06 07:34:40.749,5,32,-14,35,43
2020/08/06 07:34:40.780,5,32,-14,35,52
2020/08/06 07:34:40.813,5,32,-14,35,38
2020/08/06 07:34:40.846,5,32,-14,35,18
2020/08/06 07:34:40.878,5,32,-14,35,38
2020/08/06 07:34:40.911,5,32,-14,35,34
2020/08/06 07:34:40.943,5,32,-14,35,41
2020/08/06 07:34:40.974,5,32,-14,35,29
2020/08/06 07:34:41.006,5,32,-14,35,29
2020/08/06 07:34:41.039,5,32,-14,35,31
2020/08/06 07:34:41.069,5,32,-14,35,25
2020/08/06 07:34:41.100,5,32,-14,35,27
2020/08/06 07:34:41.132,5,32,-14,35,35
2020/08/06 07:34:41.165,5,32,-14,35,28
2020/08/06 07:34:41.203,5,32,-14,35,31
2020/08/06 07:34:41.236,5,32,-14,35,12
2020/08/06 07:34:41.268,5,32,-14,35,18
2020/08/06 07:34:41.300,5,32,-14,35,18
2020/08/06 07:34:41.333,5,32,-14,35,27
2020/08/06 07:34:41.365,5,32,-14,35,11
2020/08/06 07:34:41.400,5,32,-14,35,16
2020/08/06 07:34:41.434,5,32,-14,35,29
2020/08/06 07:34:41.465,5,32,-14,35,26
2020/08/06 07:34:41.497,5,32,-14,35,59
2020/08/06 07:34:41.531,5,32,-14,35,53
2020/08/06 07:34:41.562,5,32,-14,35,65
2020/08/06 07:34:41.594,5,32,-14,35,45
2020/08/06 07:34:41.631,5,32,-14,35,35
2020/08/06 07:34:41.664,5,32,-14,35,46
2020/08/06 07:34:41.696,5,32,-14,35,25
2020/08/06 07:34:41.730,5,32,-14,35,13
2020/08/06 07:34:41.766,5,32,-14,35,9
2020/08/06 07:34:41.800,5,32,-14,35,6
2020/08/06 07:34:41.841,5,32,-14,35,6
2020/08/06 07:34:41.887,5,32,-14,35,9
2020/08/06 07:34:41.925,5,32,-14,35,39
2020/08/06 07:34:41.958,5,32,-14,35,28
2020/08/06 07:34:41.992,5,32,-14,35,11
2020/08/06 07:34:42.027,5,32,-14,35,15
2020/08/06 07:34:42.061,5,32,-14,35,14
2020/08/06 07:34:42.096,5,32,-14,35,19
2020/08/06 07:34:42.131,5,32,-14,35,32
2020/08/06 07:34:42.162,5,32,-14,35,51
2020/08/06 07:34:42.197,5,32,-14,35,32
2020/08/06 07:34:42.232,5,32,-14,35,39
2020/08/06 07:34:42.268,5,32,-14,35,33
2020/08/06 07:34:42.310,5,32,-14,35,50
2020/08/06 07:34:42.349,5,32,-14,35,79
2020/08/06 07:34:42.390,5,32,-14,35,67
2020/08/06 07:34:42.424,5,32,-14,35,12
