,0,1
92,0.75,0.4716981132075472
93,0.75,0.7169811320754716
94,0.75,0.8113207547169811
95,0.75,0.6320754716981132
96,0.75,0.49056603773584906
97,0.75,0.3584905660377358
98,0.75,0.38679245283018865
99,0.75,0.6037735849056604
100,0.75,0.5943396226415094
101,0.75,0.5283018867924528
102,0.75,0.7358490566037735
103,0.75,0.5094339622641509
104,0.75,0.3962264150943396
105,0.75,0.33962264150943394
106,0.75,0.6226415094339622
107,0.75,0.4811320754716981
108,0.75,0.2641509433962264
109,0.75,0.14150943396226415
110,0.75,0.14150943396226415
111,0.75,0.29245283018867924
112,0.75,0.16981132075471697
113,0.75,0.40566037735849053
114,0.75,0.40566037735849053
115,0.75,0.660377358490566
116,0.75,0.5188679245283019
117,0.75,0.3962264150943396
118,0.75,0.7452830188679245
119,0.75,0.8113207547169811
120,0.75,0.5943396226415094
121,0.75,0.5849056603773585
122,0.75,0.43396226415094336
123,0.75,0.3113207547169811
124,0.75,0.8490566037735848
125,0.75,0.8113207547169811
126,0.75,0.7358490566037735
127,0.75,0.8962264150943395
128,0.75,0.7075471698113207
129,0.75,0.7735849056603773
130,0.75,0.3113207547169811
131,0.75,0.20754716981132074
132,0.75,0.20754716981132074
133,0.75,0.24528301886792453
134,0.75,0.3018867924528302
135,0.75,0.27358490566037735
136,0.75,0.1981132075471698
137,0.75,0.40566037735849053
138,0.75,0.1981132075471698
139,0.75,0.18867924528301885
140,0.75,0.1792452830188679
141,0.75,0.5754716981132075
142,0.75,0.46226415094339623
143,0.75,0.3490566037735849
144,0.75,0.5566037735849056
145,0.75,0.7452830188679245
146,0.75,0.6037735849056604
147,0.75,0.29245283018867924
148,0.75,0.3962264150943396
149,0.75,0.38679245283018865
150,0.75,0.36792452830188677
151,0.75,0.43396226415094336
152,0.75,0.4433962264150943
153,0.75,0.3773584905660377
154,0.75,0.38679245283018865
155,0.75,0.3584905660377358
156,0.75,0.27358490566037735
157,0.75,0.330188679245283
158,0.75,0.4811320754716981
159,0.75,0.6509433962264151
160,0.75,0.3113207547169811
161,0.75,0.18867924528301885
162,0.75,0.4528301886792453
163,0.75,0.2358490566037736
164,0.75,0.1792452830188679
165,0.75,0.3773584905660377
166,0.75,0.6320754716981132
167,0.75,0.6037735849056604
168,0.75,0.820754716981132
169,0.75,0.7641509433962264
170,0.75,0.6886792452830188
171,0.75,0.5471698113207547
172,0.75,0.3584905660377358
173,0.75,0.7169811320754716
174,0.75,0.8773584905660377
175,0.75,0.8773584905660377
176,0.75,0.9433962264150944
177,0.75,0.7075471698113207
178,0.75,0.7830188679245282
179,0.75,0.09433962264150943
180,0.75,0.1320754716981132
181,0.75,0.6037735849056604
182,0.75,0.660377358490566
183,0.75,0.660377358490566
184,0.75,0.5754716981132075
185,0.75,0.5094339622641509
186,0.75,0.6792452830188679
187,0.75,0.6132075471698113
188,0.75,0.3018867924528302
189,0.75,0.1792452830188679
190,0.75,0.4433962264150943
191,0.75,0.1509433962264151
192,0.75,0.1509433962264151
193,0.75,0.330188679245283
194,0.75,0.1509433962264151
195,0.75,0.14150943396226415
196,0.75,0.27358490566037735
197,0.75,0.7547169811320754
198,0.75,0.6226415094339622
199,0.75,0.6320754716981132
200,0.75,0.5849056603773585
201,0.75,0.5849056603773585
202,0.75,0.5
203,0.75,0.5094339622641509
204,0.75,0.27358490566037735
205,0.75,0.16981132075471697
206,0.75,0.6037735849056604
207,0.75,0.5471698113207547
208,0.75,0.43396226415094336
209,0.75,0.36792452830188677
210,0.75,0.16037735849056603
211,0.75,0.10377358490566037
212,0.75,0.3113207547169811
213,0.75,0.4433962264150943
214,0.75,0.6226415094339622
215,0.75,0.7358490566037735
216,0.75,0.7264150943396226
217,0.75,0.5943396226415094
218,0.75,0.5471698113207547
219,0.75,0.5188679245283019
220,0.75,0.7924528301886792
221,0.75,0.5660377358490566
222,0.75,0.29245283018867924
223,0.75,0.1320754716981132
224,0.75,0.1320754716981132
225,0.75,0.1981132075471698
226,0.75,0.27358490566037735
227,0.75,0.33962264150943394
228,0.75,0.29245283018867924
229,0.75,0.4150943396226415
230,0.75,0.1509433962264151
231,0.75,0.0660377358490566
232,0.75,0.08490566037735849
233,0.75,0.11320754716981132
234,0.75,0.1320754716981132
235,0.75,0.4150943396226415
236,0.75,0.6509433962264151
237,0.75,0.8396226415094339
238,0.75,0.6320754716981132
239,0.75,0.7452830188679245
240,0.75,0.6509433962264151
241,0.75,0.6320754716981132
242,0.75,0.660377358490566
243,0.75,0.7641509433962264
244,0.75,0.5566037735849056
245,0.75,0.7641509433962264
246,0.75,0.6037735849056604
247,0.75,0.38679245283018865
248,0.75,0.8113207547169811
249,0.75,0.4528301886792453
250,0.75,0.6792452830188679
251,0.75,0.6320754716981132
252,0.75,0.7547169811320754
253,0.75,0.8396226415094339
254,0.75,0.7830188679245282
255,0.75,0.7641509433962264
256,0.75,0.5849056603773585
257,0.75,0.9245283018867925
258,0.75,0.7169811320754716
259,0.75,0.5283018867924528
260,0.75,0.5377358490566038
261,0.75,0.8018867924528301
262,0.75,0.830188679245283
263,0.75,0.8113207547169811
264,0.75,0.8018867924528301
265,0.75,0.9716981132075472
266,0.75,0.7452830188679245
267,0.75,0.8867924528301886
268,0.75,0.7547169811320754
269,0.75,0.830188679245283
270,0.75,0.8584905660377358
271,0.75,0.8018867924528301
272,0.75,0.8584905660377358
273,0.75,0.7264150943396226
274,0.75,0.8113207547169811
275,0.75,0.8396226415094339
276,0.75,0.9056603773584906
277,0.75,0.7735849056603773
278,0.75,0.8867924528301886
279,0.75,0.8773584905660377
280,0.75,0.3490566037735849
281,0.75,0.8490566037735848
282,0.75,0.8773584905660377
283,0.75,0.7547169811320754
284,0.75,0.7830188679245282
285,0.75,0.8396226415094339
286,0.75,0.8396226415094339
287,0.75,0.820754716981132
288,0.75,0.7075471698113207
289,0.75,0.6698113207547169
290,0.75,0.4245283018867924
291,0.75,0.4716981132075472
292,0.75,0.5660377358490566
293,0.75,0.1792452830188679
294,0.75,0.6037735849056604
295,0.75,0.6792452830188679
296,0.75,0.7641509433962264
297,0.75,0.49056603773584906
298,0.75,0.6886792452830188
299,0.75,0.6415094339622641
300,0.75,0.5471698113207547
301,0.75,0.5849056603773585
302,0.75,0.5377358490566038
303,0.75,0.6415094339622641
304,0.75,0.5283018867924528
305,0.75,0.5754716981132075
306,0.75,0.6698113207547169
307,0.75,0.5943396226415094
308,0.75,0.49056603773584906
309,0.75,0.6226415094339622
310,0.75,0.8773584905660377
311,0.75,0.8490566037735848
312,0.75,0.7547169811320754
313,0.75,0.4811320754716981
314,0.75,0.4716981132075472
315,0.75,0.5943396226415094
316,0.75,0.3018867924528302
317,0.75,0.3490566037735849
318,0.75,0.5094339622641509
319,0.75,0.4245283018867924
320,0.75,0.5471698113207547
321,0.75,0.4245283018867924
322,0.75,0.5754716981132075
323,0.75,0.36792452830188677
324,0.75,0.3490566037735849
325,0.75,0.5943396226415094
326,0.75,0.6886792452830188
327,0.75,0.4433962264150943
328,0.75,0.4150943396226415
329,0.75,0.6509433962264151
330,0.75,0.49056603773584906
331,0.75,0.4245283018867924
332,0.75,0.20754716981132074
333,0.75,0.1320754716981132
334,0.75,0.3113207547169811
335,0.75,0.1981132075471698
336,0.75,0.11320754716981132
337,0.75,0.2358490566037736
338,0.75,0.1792452830188679
339,0.75,0.07547169811320754
340,0.75,0.2641509433962264
341,0.75,0.2358490566037736
342,0.75,0.22641509433962265
343,0.75,0.1981132075471698
344,0.75,0.1981132075471698
345,0.75,0.2358490566037736
346,0.75,0.14150943396226415
347,0.75,0.22641509433962265
348,0.75,0.20754716981132074
349,0.75,0.3018867924528302
350,0.75,0.3490566037735849
351,0.75,0.6226415094339622
352,0.75,0.7358490566037735
353,0.75,0.4150943396226415
354,0.75,0.38679245283018865
355,0.75,0.6415094339622641
356,0.75,0.43396226415094336
357,0.75,0.4245283018867924
358,0.75,0.4811320754716981
359,0.75,0.6226415094339622
360,0.75,0.3773584905660377
361,0.75,0.4433962264150943
362,0.75,0.5566037735849056
363,0.75,0.7641509433962264
364,0.75,0.5188679245283019
365,0.75,0.2830188679245283
366,0.75,0.1792452830188679
367,0.75,0.1981132075471698
368,0.75,0.7075471698113207
369,0.75,0.5566037735849056
370,0.75,0.330188679245283
371,0.75,0.3490566037735849
372,0.75,0.29245283018867924
373,0.75,0.3018867924528302
374,0.75,0.1509433962264151
375,0.75,0.330188679245283
376,0.75,0.3773584905660377
377,0.75,0.4811320754716981
378,0.75,0.5471698113207547
379,0.75,0.49056603773584906
380,0.75,0.40566037735849053
381,0.75,0.1509433962264151
382,0.75,0.14150943396226415
383,0.75,0.2830188679245283
384,0.75,0.24528301886792453
385,0.75,0.18867924528301885
386,0.75,0.16037735849056603
387,0.75,0.18867924528301885
388,0.75,0.32075471698113206
389,0.75,0.24528301886792453
390,0.75,0.2358490566037736
391,0.75,0.3584905660377358
392,0.75,0.3773584905660377
393,0.75,0.20754716981132074
394,0.75,0.1792452830188679
395,0.75,0.16981132075471697
396,0.75,0.2641509433962264
397,0.75,0.29245283018867924
398,0.75,0.2358490566037736
399,0.75,0.1981132075471698
400,0.75,0.32075471698113206
401,0.75,0.20754716981132074
402,0.75,0.14150943396226415
403,0.75,0.14150943396226415
404,0.75,0.14150943396226415
405,0.75,0.20754716981132074
406,0.75,0.1509433962264151
407,0.75,0.40566037735849053
408,0.75,0.4716981132075472
409,0.75,0.32075471698113206
410,0.75,0.1509433962264151
411,0.75,0.24528301886792453
412,0.75,0.20754716981132074
413,0.75,0.3584905660377358
414,0.75,0.29245283018867924
415,0.75,0.25471698113207547
416,0.75,0.16981132075471697
417,0.75,0.12264150943396226
418,0.75,0.24528301886792453
419,0.75,0.20754716981132074
420,0.75,0.1509433962264151
421,0.75,0.2830188679245283
422,0.75,0.33962264150943394
423,0.75,0.6320754716981132
424,0.75,0.4528301886792453
425,0.75,0.5
426,0.75,0.5566037735849056
427,0.75,0.7264150943396226
428,0.75,0.40566037735849053
429,0.75,0.36792452830188677
430,0.75,0.3490566037735849
431,0.75,0.27358490566037735
432,0.75,0.49056603773584906
433,0.75,0.24528301886792453
434,0.75,0.43396226415094336
435,0.75,0.5283018867924528
436,0.75,0.29245283018867924
437,0.75,0.4433962264150943
438,0.75,0.24528301886792453
439,0.75,0.4811320754716981
440,0.75,0.660377358490566
441,0.75,0.3773584905660377
442,0.75,0.5283018867924528
443,0.75,0.5094339622641509
444,0.75,0.5283018867924528
445,0.75,0.38679245283018865
446,0.75,0.7358490566037735
447,0.75,0.5754716981132075
448,0.75,0.40566037735849053
449,0.75,0.3490566037735849
450,0.75,0.5377358490566038
451,0.75,0.330188679245283
452,0.75,0.3584905660377358
453,0.75,0.5849056603773585
454,0.75,0.7924528301886792
455,0.75,0.5471698113207547
456,0.75,0.5943396226415094
457,0.75,0.4716981132075472
458,0.75,0.40566037735849053
459,0.75,0.3773584905660377
460,0.75,0.9622641509433962
461,0.75,0.5660377358490566
462,0.75,0.40566037735849053
463,0.75,0.4811320754716981
464,0.75,0.3018867924528302
465,0.75,0.38679245283018865
466,0.75,0.3113207547169811
467,0.75,0.32075471698113206
468,0.75,0.4150943396226415
469,0.75,0.4150943396226415
470,0.75,0.6415094339622641
471,0.75,0.7830188679245282
472,0.75,0.8018867924528301
473,0.75,0.7547169811320754
474,0.75,0.5
475,0.75,0.6132075471698113
476,0.75,0.6509433962264151
477,0.75,0.49056603773584906
478,0.75,0.3490566037735849
479,0.75,0.3490566037735849
480,0.75,0.4433962264150943
481,0.75,0.43396226415094336
482,0.75,0.3584905660377358
483,0.75,0.1981132075471698
484,0.75,0.3584905660377358
485,0.75,0.38679245283018865
486,0.75,0.8773584905660377
487,0.75,0.8490566037735848
488,0.75,0.7641509433962264
489,0.75,0.36792452830188677
490,0.75,0.29245283018867924
491,0.75,0.330188679245283
492,0.75,0.18867924528301885
493,0.75,0.5566037735849056
494,0.75,0.5377358490566038
495,0.75,0.330188679245283
496,0.75,0.36792452830188677
497,0.75,0.38679245283018865
498,0.75,0.1981132075471698
499,0.75,0.4433962264150943
500,0.75,0.38679245283018865
501,0.75,0.660377358490566
502,0.75,0.5188679245283019
503,0.75,0.2358490566037736
504,0.75,0.6037735849056604
505,0.75,0.8867924528301886
506,0.75,0.7735849056603773
507,0.75,0.9716981132075472
508,0.75,0.5283018867924528
509,0.75,0.6792452830188679
510,0.75,0.6415094339622641
511,0.75,0.6981132075471698
512,0.75,0.6792452830188679
513,0.75,0.6132075471698113
514,0.75,0.6415094339622641
515,0.75,0.8018867924528301
516,0.75,0.5660377358490566
517,0.75,0.5094339622641509
518,0.75,0.2641509433962264
519,0.75,0.36792452830188677
520,0.75,0.38679245283018865
521,0.75,0.3773584905660377
522,0.75,0.24528301886792453
523,0.75,0.20754716981132074
524,0.75,0.2641509433962264
525,0.75,0.3018867924528302
526,0.75,0.5660377358490566
527,0.75,0.660377358490566
528,0.75,0.7830188679245282
529,0.75,0.6037735849056604
530,0.75,0.7452830188679245
531,0.75,0.7264150943396226
532,0.75,0.820754716981132
533,0.75,0.7924528301886792
534,0.75,0.7075471698113207
535,0.75,0.5754716981132075
536,0.75,0.49056603773584906
537,0.75,0.5283018867924528
538,0.75,0.4811320754716981
539,0.75,0.4245283018867924
540,0.75,0.4433962264150943
541,0.75,0.5943396226415094
542,0.75,0.4528301886792453
543,0.75,0.5094339622641509
544,0.75,0.40566037735849053
545,0.75,0.5471698113207547
546,0.75,0.3584905660377358
547,0.75,0.4433962264150943
548,0.75,0.6226415094339622
549,0.75,0.43396226415094336
550,0.75,0.3018867924528302
551,0.75,0.1320754716981132
552,0.75,0.1981132075471698
553,0.75,0.18867924528301885
554,0.75,0.21698113207547168
555,0.75,0.20754716981132074
556,0.75,0.24528301886792453
557,0.75,0.27358490566037735
558,0.75,0.25471698113207547
559,0.75,0.2358490566037736
560,0.75,0.38679245283018865
561,0.75,0.32075471698113206
562,0.75,0.5566037735849056
563,0.75,0.5566037735849056
564,0.75,0.4245283018867924
565,0.75,0.49056603773584906
566,0.75,0.43396226415094336
567,0.75,0.38679245283018865
568,0.75,0.4716981132075472
569,0.75,0.3584905660377358
570,0.75,0.4528301886792453
571,0.75,0.49056603773584906
572,0.75,0.5377358490566038
573,0.75,0.5283018867924528
574,0.75,0.4716981132075472
575,0.75,0.3490566037735849
576,0.75,0.40566037735849053
577,0.75,0.18867924528301885
578,0.75,0.36792452830188677
579,0.75,0.16981132075471697
580,0.75,0.3490566037735849
581,0.75,0.40566037735849053
582,0.75,0.24528301886792453
583,0.75,0.1981132075471698
584,0.75,0.38679245283018865
585,0.75,0.21698113207547168
586,0.75,0.2358490566037736
587,0.75,0.29245283018867924
588,0.75,0.21698113207547168
589,0.75,0.21698113207547168
590,0.75,0.25471698113207547
591,0.75,0.6132075471698113
592,0.75,0.6792452830188679
593,0.75,0.7547169811320754
594,0.75,0.6509433962264151
595,0.75,0.4245283018867924
596,0.75,0.33962264150943394
597,0.75,0.330188679245283
598,0.75,0.2641509433962264
599,0.75,0.16037735849056603
600,0.75,0.27358490566037735
601,0.75,0.3018867924528302
602,0.75,0.27358490566037735
603,0.75,0.33962264150943394
604,0.75,0.7358490566037735
605,0.75,0.40566037735849053
606,0.75,0.38679245283018865
607,0.75,0.3962264150943396
608,0.75,0.24528301886792453
609,0.75,0.20754716981132074
610,0.75,0.16981132075471697
611,0.75,0.20754716981132074
612,0.75,0.16981132075471697
613,0.75,0.2358490566037736
614,0.75,0.3490566037735849
615,0.75,0.1792452830188679
616,0.75,0.1981132075471698
617,0.75,0.1981132075471698
618,0.75,0.16981132075471697
619,0.75,0.3962264150943396
620,0.75,0.33962264150943394
621,0.75,0.3490566037735849
622,0.75,0.5471698113207547
623,0.75,0.5377358490566038
624,0.75,0.6132075471698113
625,0.75,0.5660377358490566
626,0.75,0.6037735849056604
627,0.75,0.660377358490566
628,0.75,0.7169811320754716
629,0.75,0.8396226415094339
630,0.75,0.7735849056603773
631,0.75,0.8773584905660377
632,0.75,0.9056603773584906
633,0.75,0.9716981132075472
634,0.75,0.7641509433962264
635,0.75,0.7830188679245282
636,0.75,0.4433962264150943
637,0.75,0.7735849056603773
638,0.75,0.6132075471698113
639,0.75,0.5943396226415094
640,0.75,0.6415094339622641
641,0.75,0.6320754716981132
642,0.75,0.5566037735849056
643,0.75,0.6226415094339622
644,0.75,0.5849056603773585
645,0.75,0.5943396226415094
646,0.75,0.5188679245283019
647,0.75,0.3962264150943396
648,0.75,0.4528301886792453
649,0.75,0.49056603773584906
650,0.75,0.5
651,0.75,0.5094339622641509
652,0.75,0.7075471698113207
653,0.75,0.5849056603773585
654,0.75,0.6132075471698113
655,0.75,0.5754716981132075
656,0.75,0.5188679245283019
657,0.75,0.8679245283018867
658,0.75,0.8490566037735848
659,0.75,0.8962264150943395
660,0.75,0.7075471698113207
661,0.75,0.5660377358490566
662,0.75,0.7169811320754716
663,0.75,0.5660377358490566
664,0.75,0.6698113207547169
665,0.75,0.49056603773584906
666,0.75,0.33962264150943394
667,0.75,0.6037735849056604
668,0.75,0.5566037735849056
669,0.75,0.43396226415094336
670,0.75,0.25471698113207547
671,0.75,0.2358490566037736
672,0.75,0.32075471698113206
673,0.75,0.2641509433962264
674,0.75,0.5
675,0.75,0.25471698113207547
676,0.75,0.2358490566037736
677,0.75,0.5377358490566038
678,0.75,0.4716981132075472
679,0.75,0.4245283018867924
680,0.75,0.8113207547169811
681,0.75,0.6509433962264151
682,0.75,0.7735849056603773
683,0.75,0.5943396226415094
684,0.75,0.830188679245283
685,0.75,0.6037735849056604
686,0.75,0.7169811320754716
687,0.75,0.7169811320754716
688,0.75,0.4245283018867924
689,0.75,0.5377358490566038
690,0.75,0.4811320754716981
691,0.75,0.4528301886792453
692,0.75,0.4716981132075472
693,0.75,0.36792452830188677
694,0.75,0.36792452830188677
695,0.75,0.3773584905660377
696,0.75,0.3490566037735849
697,0.75,0.2358490566037736
698,0.75,0.3773584905660377
699,0.75,0.29245283018867924
700,0.75,0.16981132075471697
701,0.75,0.2641509433962264
702,0.75,0.21698113207547168
703,0.75,0.3018867924528302
704,0.75,0.36792452830188677
705,0.75,0.12264150943396226
706,0.75,0.29245283018867924
707,0.75,0.40566037735849053
708,0.75,0.20754716981132074
709,0.75,0.16981132075471697
710,0.75,0.29245283018867924
711,0.75,0.1792452830188679
712,0.75,0.12264150943396226
713,0.75,0.27358490566037735
714,0.75,0.3018867924528302
715,0.75,0.3584905660377358
716,0.75,0.2830188679245283
717,0.75,0.5660377358490566
718,0.75,0.4716981132075472
719,0.75,0.43396226415094336
720,0.75,0.49056603773584906
721,0.75,0.36792452830188677
722,0.75,0.4150943396226415
723,0.75,0.3584905660377358
724,0.75,0.24528301886792453
725,0.75,0.3584905660377358
726,0.75,0.330188679245283
727,0.75,0.330188679245283
728,0.75,0.8018867924528301
729,0.75,0.6698113207547169
730,0.75,0.6415094339622641
731,0.75,0.2358490566037736
732,0.75,0.16037735849056603
733,0.75,0.05660377358490566
734,0.75,0.1792452830188679
735,0.75,0.20754716981132074
736,0.75,0.2358490566037736
737,0.75,0.29245283018867924
738,0.75,0.330188679245283
739,0.75,0.1792452830188679
740,0.75,0.27358490566037735
741,0.75,0.3113207547169811
742,0.75,0.20754716981132074
743,0.75,0.16037735849056603
744,0.75,0.12264150943396226
745,0.75,0.1509433962264151
746,0.75,0.20754716981132074
747,0.75,0.18867924528301885
748,0.5,0.16981132075471697
749,0.5,0.14150943396226415
750,0.5,0.16981132075471697
751,0.5,0.16037735849056603
752,0.5,0.14150943396226415
753,0.5,0.16981132075471697
754,0.5,0.16981132075471697
755,0.5,0.16981132075471697
756,0.5,0.16981132075471697
757,0.5,0.12264150943396226
758,0.5,0.20754716981132074
759,0.5,0.16981132075471697
760,0.5,0.12264150943396226
761,0.75,0.12264150943396226
762,0.75,0.24528301886792453
763,0.75,0.3018867924528302
764,0.75,0.3490566037735849
765,0.25,0.2358490566037736
766,0.5,0.24528301886792453
767,0.5,0.330188679245283
768,0.5,0.2641509433962264
769,0.5,0.24528301886792453
770,0.5,0.4150943396226415
771,0.5,0.25471698113207547
772,0.5,0.3490566037735849
773,0.75,0.43396226415094336
774,0.75,0.3018867924528302
775,0.75,0.36792452830188677
776,0.75,0.1981132075471698
777,0.75,0.27358490566037735
778,0.75,0.330188679245283
779,0.75,0.4150943396226415
780,0.75,0.2358490566037736
781,0.75,0.12264150943396226
782,0.75,0.29245283018867924
783,0.75,0.25471698113207547
784,0.75,0.14150943396226415
785,0.75,0.1792452830188679
786,0.75,0.21698113207547168
787,0.75,0.1792452830188679
788,0.75,0.25471698113207547
789,0.75,0.1509433962264151
790,0.75,0.18867924528301885
791,0.75,0.1792452830188679
792,0.75,0.1509433962264151
793,0.5,0.18867924528301885
794,0.5,0.27358490566037735
795,0.5,0.20754716981132074
796,0.5,0.1792452830188679
797,0.5,0.1981132075471698
798,0.5,0.1509433962264151
799,0.5,0.1509433962264151
800,0.5,0.3490566037735849
801,0.5,0.4433962264150943
802,0.5,0.7830188679245282
803,0.5,0.5377358490566038
804,0.5,0.49056603773584906
805,0.5,0.3962264150943396
806,0.5,0.40566037735849053
807,0.5,0.5094339622641509
808,0.5,0.4716981132075472
809,0.5,0.4150943396226415
810,0.5,0.2830188679245283
811,0.5,0.330188679245283
812,0.5,0.3490566037735849
813,0.5,0.2641509433962264
814,0.5,0.29245283018867924
815,0.5,0.330188679245283
816,0.5,0.36792452830188677
817,0.5,0.3773584905660377
818,0.5,0.24528301886792453
819,0.5,0.2830188679245283
820,0.5,0.29245283018867924
821,0.5,0.29245283018867924
822,0.5,0.29245283018867924
823,0.5,0.1981132075471698
824,0.5,0.2358490566037736
825,0.5,0.29245283018867924
826,0.5,0.2358490566037736
827,0.5,0.29245283018867924
828,0.5,0.1981132075471698
829,0.5,0.1981132075471698
830,0.5,0.16981132075471697
831,0.5,0.25471698113207547
832,0.5,0.1981132075471698
833,0.5,0.27358490566037735
834,0.5,0.27358490566037735
835,0.5,0.3584905660377358
836,0.5,0.6415094339622641
837,0.5,0.9056603773584906
838,0.5,0.6886792452830188
839,0.5,0.7264150943396226
840,0.5,0.7075471698113207
841,0.5,0.820754716981132
842,0.5,0.8018867924528301
843,0.5,0.5566037735849056
844,0.5,0.7169811320754716
845,0.5,0.8962264150943395
846,0.5,0.8773584905660377
847,0.5,0.7547169811320754
848,0.5,0.8490566037735848
849,0.5,0.9056603773584906
850,0.5,0.7830188679245282
851,0.5,0.7358490566037735
852,0.5,0.7358490566037735
853,0.5,0.7924528301886792
854,0.5,0.660377358490566
855,0.5,0.8773584905660377
856,0.5,0.8962264150943395
857,0.5,1.0
858,0.5,0.8679245283018867
859,0.5,0.9716981132075472
860,0.5,0.8679245283018867
861,0.5,0.9150943396226415
862,0.5,0.8018867924528301
863,0.5,0.9056603773584906
864,0.5,0.8773584905660377
865,0.5,0.8584905660377358
866,0.5,0.8584905660377358
867,0.5,0.9245283018867925
868,0.5,0.9716981132075472
869,0.5,0.9433962264150944
870,0.5,0.7452830188679245
871,0.5,0.8018867924528301
872,0.5,0.9150943396226415
873,0.5,0.9433962264150944
874,0.5,0.9433962264150944
875,0.5,0.8584905660377358
876,0.5,0.8773584905660377
877,0.5,0.8962264150943395
878,0.5,0.8679245283018867
879,0.5,0.8113207547169811
880,0.5,0.830188679245283
881,0.5,0.7924528301886792
882,0.5,0.8490566037735848
883,0.5,0.7924528301886792
884,0.5,0.8962264150943395
885,0.5,0.8490566037735848
886,0.5,0.6886792452830188
887,0.5,0.6037735849056604
888,0.5,0.4245283018867924
889,0.5,0.3962264150943396
890,0.5,0.4716981132075472
891,0.5,0.3773584905660377
892,0.5,0.3018867924528302
893,0.5,0.21698113207547168
894,0.5,0.32075471698113206
895,0.5,0.40566037735849053
896,0.5,0.4150943396226415
897,0.5,0.4528301886792453
898,0.5,0.2830188679245283
899,0.5,0.4528301886792453
900,0.5,0.5754716981132075
901,0.5,0.36792452830188677
902,0.5,0.5943396226415094
903,0.5,0.4528301886792453
904,0.5,0.6415094339622641
905,0.5,0.6226415094339622
906,0.5,0.5
907,0.5,0.6226415094339622
908,0.5,0.4245283018867924
909,0.5,0.3584905660377358
910,0.5,0.4245283018867924
911,0.5,0.6698113207547169
912,0.5,0.49056603773584906
913,0.5,0.5660377358490566
914,0.5,0.3962264150943396
915,0.5,0.2641509433962264
916,0.5,0.3773584905660377
917,0.5,0.2830188679245283
918,0.5,0.0660377358490566
919,0.5,0.2641509433962264
920,0.5,0.20754716981132074
921,0.5,0.16037735849056603
922,0.5,0.25471698113207547
923,0.5,0.20754716981132074
924,0.5,0.3018867924528302
925,0.5,0.1981132075471698
926,0.5,0.21698113207547168
927,0.5,0.11320754716981132
928,0.5,0.12264150943396226
929,0.5,0.05660377358490566
930,0.5,0.02830188679245283
931,0.5,0.24528301886792453
932,0.5,0.08490566037735849
933,0.5,0.02830188679245283
934,0.5,0.05660377358490566
935,0.5,0.05660377358490566
936,0.5,0.05660377358490566
