TimeStamp,B_x,B_y,B_z,B_net
2020/07/25 00:47:42.308,-33,5,-20,39
2020/07/25 00:47:42.331,-33,5,-20,39
2020/07/25 00:47:42.355,-33,5,-20,39
2020/07/25 00:47:42.381,-33,5,-20,39
2020/07/25 00:47:42.405,-33,5,-20,39
2020/07/25 00:47:42.428,-33,5,-20,39
2020/07/25 00:47:42.451,-33,5,-20,39
2020/07/25 00:47:42.474,-33,5,-20,39
2020/07/25 00:47:42.498,-33,5,-20,39
2020/07/25 00:47:42.521,-33,5,-20,39
2020/07/25 00:47:42.544,-33,5,-20,39
2020/07/25 00:47:42.568,-33,5,-20,39
2020/07/25 00:47:42.591,-33,5,-20,39
2020/07/25 00:47:42.614,-33,5,-20,39
2020/07/25 00:47:42.638,-33,5,-20,39
2020/07/25 00:47:42.668,-33,5,-20,39
2020/07/25 00:47:42.692,-33,5,-20,39
2020/07/25 00:47:42.719,-33,5,-20,39
2020/07/25 00:47:42.743,-33,5,-20,39
2020/07/25 00:47:42.766,-33,5,-20,39
2020/07/25 00:47:42.790,-33,5,-20,39
2020/07/25 00:47:42.813,-33,5,-20,39
2020/07/25 00:47:42.835,-33,5,-20,39
2020/07/25 00:47:42.859,-33,5,-20,39
2020/07/25 00:47:42.882,-33,5,-20,39
2020/07/25 00:47:42.907,-33,5,-20,39
2020/07/25 00:47:42.931,-33,5,-20,39
2020/07/25 00:47:42.954,-33,5,-20,39
2020/07/25 00:47:42.978,-33,5,-20,39
2020/07/25 00:47:43.002,-33,5,-20,39
2020/07/25 00:47:43.026,-33,5,-20,39
2020/07/25 00:47:43.050,-33,5,-20,39
2020/07/25 00:47:43.073,-33,5,-20,39
2020/07/25 00:47:43.097,-33,5,-20,39
2020/07/25 00:47:43.120,-33,5,-20,39
2020/07/25 00:47:43.143,-33,5,-20,39
2020/07/25 00:47:43.167,-33,5,-20,39
2020/07/25 00:47:43.190,-33,5,-20,39
2020/07/25 00:47:43.213,-33,5,-20,39
2020/07/25 00:47:43.236,-33,5,-20,39
2020/07/25 00:47:43.258,-33,5,-20,39
