TimeStamp,B_x,B_y,B_z,B_net
2020/07/24 11:12:00.750,-30,18,-14,38
2020/07/24 11:12:00.774,-30,18,-14,38
2020/07/24 11:12:00.799,-30,18,-14,38
2020/07/24 11:12:00.826,-30,18,-14,38
2020/07/24 11:12:00.853,-30,18,-14,38
2020/07/24 11:12:00.879,-30,18,-14,38
2020/07/24 11:12:00.902,-30,18,-14,38
2020/07/24 11:12:00.926,-30,18,-14,38
2020/07/24 11:12:00.950,-30,18,-14,38
2020/07/24 11:12:00.974,-30,18,-14,38
2020/07/24 11:12:00.998,-30,18,-14,38
2020/07/24 11:12:01.021,-30,18,-14,38
2020/07/24 11:12:01.045,-30,18,-14,38
2020/07/24 11:12:01.069,-30,18,-14,38
2020/07/24 11:12:01.097,-30,18,-14,38
2020/07/24 11:12:01.121,-30,18,-14,38
2020/07/24 11:12:01.145,-30,18,-14,38
2020/07/24 11:12:01.171,-30,18,-14,38
2020/07/24 11:12:01.203,-30,18,-14,38
2020/07/24 11:12:01.227,-30,18,-14,38
2020/07/24 11:12:01.251,-30,18,-14,38
2020/07/24 11:12:01.275,-30,18,-14,38
2020/07/24 11:12:01.299,-30,18,-14,38
2020/07/24 11:12:01.325,-30,18,-14,38
2020/07/24 11:12:01.352,-30,18,-14,38
2020/07/24 11:12:01.379,-30,18,-14,38
2020/07/24 11:12:01.405,-30,18,-14,38
2020/07/24 11:12:01.431,-30,18,-14,38
2020/07/24 11:12:01.458,-30,18,-14,38
2020/07/24 11:12:01.485,-30,18,-14,38
2020/07/24 11:12:01.512,-30,18,-14,38
2020/07/24 11:12:01.539,-30,18,-14,38
2020/07/24 11:12:01.567,-30,18,-14,38
2020/07/24 11:12:01.594,-30,18,-14,38
2020/07/24 11:12:01.621,-30,18,-14,38
2020/07/24 11:12:01.647,-30,18,-14,38
2020/07/24 11:12:01.675,-30,18,-14,38
2020/07/24 11:12:01.702,-30,18,-14,38
2020/07/24 11:12:01.729,-30,18,-14,38
2020/07/24 11:12:01.754,-30,18,-14,38
2020/07/24 11:12:01.777,-30,18,-14,38
2020/07/24 11:12:01.803,-30,18,-14,38
2020/07/24 11:12:01.830,-30,18,-14,38
2020/07/24 11:12:01.855,-30,18,-14,38
2020/07/24 11:12:01.882,-30,18,-14,38
2020/07/24 11:12:01.910,-30,18,-14,38
2020/07/24 11:12:01.936,-30,18,-14,38
2020/07/24 11:12:01.963,-30,18,-14,38
2020/07/24 11:12:01.991,-30,18,-14,38
2020/07/24 11:12:02.017,-30,18,-14,38
2020/07/24 11:12:02.042,-30,18,-14,38
2020/07/24 11:12:02.068,-30,18,-14,38
2020/07/24 11:12:02.093,-30,18,-14,38
2020/07/24 11:12:02.120,-30,18,-14,38
2020/07/24 11:12:02.145,-30,18,-14,38
2020/07/24 11:12:02.170,-30,18,-14,38
2020/07/24 11:12:02.194,-30,18,-14,38
2020/07/24 11:12:02.219,-30,18,-14,38
2020/07/24 11:12:02.243,-30,18,-14,38
2020/07/24 11:12:02.267,-30,18,-14,38
2020/07/24 11:12:02.291,-30,18,-14,38
2020/07/24 11:12:02.315,-30,18,-14,38
2020/07/24 11:12:02.340,-30,18,-14,38
2020/07/24 11:12:02.370,-30,18,-14,38
2020/07/24 11:12:02.400,-30,18,-14,38
2020/07/24 11:12:02.425,-30,18,-14,38
2020/07/24 11:12:02.449,-30,18,-14,38
2020/07/24 11:12:02.472,-30,18,-14,38
2020/07/24 11:12:02.497,-30,18,-14,38
2020/07/24 11:12:02.524,-30,18,-14,38
2020/07/24 11:12:02.552,-30,18,-14,38
2020/07/24 11:12:02.577,-30,18,-14,38
2020/07/24 11:12:02.604,-30,18,-14,38
2020/07/24 11:12:02.631,-30,18,-14,38
2020/07/24 11:12:02.672,-30,18,-14,38
2020/07/24 11:12:02.696,-30,18,-14,38
2020/07/24 11:12:02.720,-30,18,-14,38
2020/07/24 11:12:02.746,-30,18,-14,38
2020/07/24 11:12:02.773,-30,18,-14,38
2020/07/24 11:12:02.802,-30,18,-14,38
2020/07/24 11:12:02.829,-30,18,-14,38
2020/07/24 11:12:02.856,-30,18,-14,38
2020/07/24 11:12:02.883,-30,18,-14,38
2020/07/24 11:12:02.910,-30,18,-14,38
2020/07/24 11:12:02.935,-30,18,-14,38
2020/07/24 11:12:02.962,-30,18,-14,38
2020/07/24 11:12:02.988,-30,18,-14,38
2020/07/24 11:12:03.012,-30,18,-14,38
2020/07/24 11:12:03.036,-30,18,-14,38
2020/07/24 11:12:03.060,-30,18,-14,38
2020/07/24 11:12:03.088,-30,18,-14,38
2020/07/24 11:12:03.112,-30,18,-14,38
2020/07/24 11:12:03.135,-30,18,-14,38
2020/07/24 11:12:03.160,-30,18,-14,38
2020/07/24 11:12:03.184,-30,18,-14,38
2020/07/24 11:12:03.209,-30,18,-14,38
2020/07/24 11:12:03.234,-30,18,-14,38
2020/07/24 11:12:03.261,-30,18,-14,38
2020/07/24 11:12:03.285,-30,18,-14,38
2020/07/24 11:12:03.310,-30,18,-14,38
2020/07/24 11:12:03.338,-30,18,-14,38
2020/07/24 11:12:03.366,-30,18,-14,38
2020/07/24 11:12:03.392,-30,18,-14,38
2020/07/24 11:12:03.419,-30,18,-14,38
2020/07/24 11:12:03.443,-30,18,-14,38
2020/07/24 11:12:03.469,-30,18,-14,38
2020/07/24 11:12:03.495,-30,18,-14,38
2020/07/24 11:12:03.526,-30,18,-14,38
2020/07/24 11:12:03.551,-30,18,-14,38
2020/07/24 11:12:03.577,-30,18,-14,38
2020/07/24 11:12:03.601,-30,18,-14,38
2020/07/24 11:12:03.626,-30,18,-14,38
2020/07/24 11:12:03.652,-30,18,-14,38
2020/07/24 11:12:03.675,-30,18,-14,38
2020/07/24 11:12:03.701,-30,18,-14,38
2020/07/24 11:12:03.731,-30,18,-14,38
2020/07/24 11:12:03.759,-30,18,-14,38
2020/07/24 11:12:03.784,-30,18,-14,38
2020/07/24 11:12:03.807,-30,18,-14,38
2020/07/24 11:12:03.830,-30,18,-14,38
2020/07/24 11:12:03.854,-30,18,-14,38
2020/07/24 11:12:03.879,-30,18,-14,38
2020/07/24 11:12:03.908,-30,18,-14,38
2020/07/24 11:12:03.932,-30,18,-14,38
2020/07/24 11:12:03.958,-30,18,-14,38
2020/07/24 11:12:03.994,-30,18,-14,38
2020/07/24 11:12:04.022,-30,18,-14,38
2020/07/24 11:12:04.047,-30,18,-14,38
2020/07/24 11:12:04.071,-30,18,-14,38
2020/07/24 11:12:04.095,-30,18,-14,38
2020/07/24 11:12:04.120,-30,18,-14,38
2020/07/24 11:12:04.146,-30,18,-14,38
2020/07/24 11:12:04.172,-30,18,-14,38
2020/07/24 11:12:04.198,-30,18,-14,38
2020/07/24 11:12:04.222,-30,18,-14,38
2020/07/24 11:12:04.246,-30,18,-14,38
